2546	磯
2547	寄
2548	沃
2549	式
2550	猶
2551	染
2552	致
2553	航
2554	香
2555	神
2556	專
2557	豈
2558	漻
2559	史
2560	茼
2561	使
2562	谷
2563	能
2564	負
2565	腹
2566	羞
2567	俤
2568	揉
2569	歩
2570	鼎
2571	鞆
2572	餓
2573	宣
2574	推
2575	逃
2576	扇
2577	梭
2578	點
2579	胴
2580	鵜
2581	瘟
2582	燕
2583	浅
2584	讃
2585	国
2586	藝
2587	旬
2588	屡
2589	塚
2590	超
2591	擬
2592	蔞
2593	篦
2594	痰
2595	権
2596	偖
2597	啓
2598	瘧
2599	關
2600	韃
2601	宗
2602	床
2603	蒻
2604	磤
2605	深
2606	讐
2607	烈
2608	隣
2609	褁
2610	働
2611	傘
2612	拇
2613	抑
2614	繅
2615	薨
2616	典
2617	河
2618	靡
2619	晦
2620	芽
2621	矛
2622	井
2623	鱮
2624	洞
2625	廷
2626	竒
2627	賽
2628	嶽
2629	録
2630	三
2631	磽
2632	檎
2633	試
2634	禮
2635	𩷚
2636	腸
2637	鵑
2638	蛤
2639	騷
2640	梼
2641	月
2642	枡
2643	茎
2644	蘘
2645	焔
2646	餌
2647	憑
2648	引
2649	冷
2650	拊
2651	術
2652	秘
2653	肴
2654	椒
2655	縷
2656	驫
2657	蛄
2658	皺
2659	潅
2660	庇
2661	慥
2662	婿
2663	荇
2664	迺
2665	六
2666	憚
2667	擂
2668	釜
2669	霖
2670	逅
2671	顱
2672	瑞
2673	縫
2674	戈
2675	悒
2676	度
2677	表
2678	叶
2679	鞁
2680	院
2681	國
2682	年
2683	幼
2684	甚
2685	蕩
2686	獺
2687	徨
2688	笙
2689	布
2690	鮟
2691	睚
2692	棍
2693	切
2694	翁
2695	須
2696	癸
2697	担
2698	縺
2699	兒
2700	轉
2701	蓍
2702	畔
2703	駿
2704	膝
2705	櫨
2706	供
2707	樹
2708	奈
2709	孁
2710	賛
2711	籩
2712	捕
2713	披
2714	些
2715	搜
2716	兩
2717	鱏
2718	鐘
2719	場
2720	蛸
2721	挑
2722	唖
2723	正
2724	助
2725	顰
2726	瓜
2727	矚
2728	橘
2729	訪
2730	膾
2731	道
2732	尼
2733	擲
2734	幕
2735	項
2736	嫡
2737	忿
2738	祥
2739	射
2740	囃
2741	紙
2742	述
2743	頡
2744	参
2745	独
2746	皮
2747	械
2748	籆
2749	夕
2750	稷
2751	冨
2752	請
2753	酉
2754	犠
2755	誂
2756	禅
2757	榎
2758	蟟
2759	祟
2760	扶
2761	依
2762	商
2763	鑵
2764	勤
2765	累
2766	櫃
2767	膚
2768	莫
2769	限
2770	頑
2771	棲
2772	掠
2773	巌
2774	椙
2775	歡
2776	繞
2777	日
2778	横
2779	苪
2780	貝
2781	衰
2782	亮
2783	嗜
2784	呪
2785	梟
2786	訝
2787	理
2788	菓
2789	呼
2790	心
2791	鄙
2792	査
2793	鼬
2794	攬
2795	儡
2796	繕
2797	舛
2798	鯒
2799	余
2800	莧
2801	盲
2802	檗
2803	螖
2804	杜
2805	蕗
2806	冴
2807	恍
2808	禦
2809	酖
2810	摸
2811	颭
2812	春
2813	煬
2814	慶
2815	塊
2816	映
2817	勃
2818	冠
2819	腥
2820	煤
2821	篗
2822	穢
2823	鷃
2824	罪
2825	忍
2826	砂
2827	柏
2828	鮭
2829	反
2830	翼
2831	揃
2832	檋
2833	喃
2834	蕢
2835	装
2836	萍
2837	蠻
2838	部
2839	晶
2840	儒
2841	各
2842	立
2843	題
2844	創
2845	弓
2846	休
2847	縄
2848	箒
2849	糶
2850	護
2851	橦
2852	礼
2853	酩
2854	評
2855	瀰
2856	刃
2857	菅
2858	鱪
2859	竟
2860	擒
2861	纒
2862	鍬
2863	壟
2864	宰
2865	蜃
2866	煉
2867	拓
2868	臣
2869	蠜
2870	叫
2871	詣
2872	濕
2873	餅
2874	為
2875	拐
2876	葭
2877	邊
2878	伽
2879	降
2880	藷
2881	称
2882	塒
2883	蚓
2884	麵
2885	亨
2886	粹
2887	到
2888	九
2889	取
2890	脊
2891	姑
2892	遥
2893	写
2894	奏
2895	簍
2896	濱
2897	央
2898	杠
2899	榑
2900	建
2901	庶
2902	星
2903	骨
2904	巷
2905	堰
2906	競
2907	箇
2908	劫
2909	拔
2910	對
2911	薦
2912	鷗
2913	煮
2914	娣
2915	最
2916	屎
2917	桂
2918	䱡
2919	棹
2920	甕
2921	箭
2922	當
2923	挺
2924	滑
2925	景
2926	采
2927	銭
2928	髄
2929	戲
2930	幽
2931	章
2932	株
2933	苔
2934	鰶
2935	幾
2936	闌
2937	踊
2938	拶
2939	蚯
2940	翫
2941	畦
2942	蝕
2943	狐
2944	梅
2945	枴
2946	枇
2947	寵
2948	匙
2949	釡
2950	煖
2951	蒜
2952	突
2953	賎
2954	菩
2955	湖
2956	綸
2957	甲
2958	陷
2959	廿
2960	晒
2961	盟
2962	器
2963	拾
2964	擡
2965	昨
2966	麗
2967	凌
2968	通
2969	追
2970	委
2971	誕
2972	覗
2973	塲
2974	御
2975	吼
2976	饀
2977	芦
2978	恠
2979	鍾
2980	裙
2981	眠
2982	振
2983	突
2984	彫
2985	病
2986	緩
2987	操
2988	塩
2989	祐
2990	啜
2991	砥
2992	蜾
2993	鰊
2994	匠
2995	餐
2996	力
2997	靭
2998	箪
2999	祠
3000	汐
3001	哉
3002	哲
3003	卑
3004	寸
3005	薊
3006	弘
3007	溏
3008	髯
3009	粮
3010	栖
3011	眸
3012	拳
3013	杼
3014	売
3015	伺
3016	議
3017	歎
3018	換
3019	鮓
3020	喜
3021	崖
3022	耒
3023	椅
3024	獏
3025	跨
3026	演
3027	彳
3028	錠
3029	秣
3030	用
3031	蚺
3032	蕣
3033	鷲
3034	高
3035	夷
3036	翠
3037	躾
3038	憎
3039	響
3040	羅
3041	褒
3042	萱
3043	濫
3044	幻
3045	櫛
3046	鵞
3047	仏
3048	共
3049	裘
3050	哽
3051	孀
3052	獨
3053	蔀
3054	稜
3055	聊
3056	軸
3057	男
3058	瓢
3059	老
3060	惣
3061	姿
3062	納
3063	徳
3064	嶋
3065	貼
3066	労
3067	蜆
3068	傷
3069	侭
3070	悧
3071	元
3072	江
3073	開
3074	息
3075	戀
3076	具
3077	朽
3078	們
3079	竺
3080	謡
3081	誠
3082	昏
3083	厘
3084	概
3085	畳
3086	源
3087	域
3088	無
3089	鴨
3090	罠
3091	穗
3092	怕
3093	紋
3094	忠
3095	羈
3096	件
3097	犬
3098	傾
3099	恰
3100	員
3101	學
3102	鋸
3103	屠
3104	悟
3105	急
3106	大
3107	疎
3108	伍
3109	作
3110	悪
3111	桴
3112	誤
3113	融
3114	柤
3115	円
3116	験
3117	呵
3118	免
3119	俗
3120	球
3121	刻
3122	髩
3123	齬
3124	鰹
3125	欝
3126	毬
3127	舎
3128	梨
3129	履
3130	壜
3131	茸
3132	上
3133	叉
3134	敦
3135	眼
3136	萓
3137	吏
3138	暇
3139	師
3140	視
3141	衿
3142	蜥
3143	叢
3144	揩
3145	脚
3146	賺
3147	裹
3148	充
3149	者
3150	禊
3151	列
3152	魟
3153	単
3154	志
3155	精
3156	箕
3157	盥
3158	掟
3159	薹
3160	厳
3161	齒
3162	耻
3163	薮
3164	陌
3165	比
3166	楽
3167	斬
3168	因
3169	葬
3170	箸
3171	銀
3172	蕷
3173	抜
3174	拒
3175	俊
3176	燭
3177	蝦
3178	瞼
3179	彦
3180	霎
3181	荊
3182	獣
3183	蕃
3184	招
3185	魄
3186	之
3187	柊
3188	臆
3189	溜
3190	闢
3191	舊
3192	戻
3193	籍
3194	俎
3195	犢
3196	躁
3197	茜
3198	挌
3199	鮮
3200	莚
3201	塔
3202	蘰
3203	魏
3204	添
3205	予
3206	森
3207	覚
3208	凄
3209	槙
3210	謠
3211	遣
3212	朦
3213	蛞
3214	近
3215	䂓
3216	哢
3217	萄
3218	杳
3219	陀
3220	頭
3221	魅
3222	袞
3223	糧
3224	多
3225	佶
3226	黒
3227	嫩
3228	鱒
3229	葦
3230	胼
3231	蜑
3232	霞
3233	掃
3234	住
3235	鍋
3236	茗
3237	堪
3238	種
3239	櫓
3240	管
3241	駈
3242	昆
3243	璧
3244	妓
3245	雁
3246	薑
3247	疣
3248	朴
3249	敲
3250	涯
3251	学
3252	腋
3253	鉤
3254	塞
3255	豆
3256	順
3257	努
3258	數
3259	琢
3260	金
3261	鯯
3262	餃
3263	八
3264	波
3265	震
3266	尋
3267	淹
3268	簟
3269	鮦
3270	掛
3271	此
3272	麕
3273	靪
3274	翌
3275	壇
3276	胞
3277	兜
3278	贄
3279	蛍
3280	鶴
3281	釈
3282	蔭
3283	粳
3284	乂
3285	欲
3286	穿
3287	吻
3288	洩
3289	娶
3290	袱
3291	必
3292	乙
3293	錫
3294	聘
3295	滅
3296	譜
3297	錆
3298	噂
3299	燿
3300	懷
3301	示
3302	寐
3303	蘭
3304	求
3305	樟
3306	臺
3307	什
3308	糞
3309	囘
3310	柚
3311	陽
3312	救
3313	怒
3314	鱇
3315	鏡
3316	哭
3317	稾
3318	紬
3319	躯
3320	烹
3321	隻
3322	礒
3323	廣
3324	衝
3325	獻
3326	吊
3327	鶉
3328	奠
3329	旗
3330	怯
3331	果
3332	藥
3333	柄
3334	疊
3335	娥
3336	乗
3337	与
3338	鏥
3339	調
3340	泊
3341	簗
3342	著
3343	巫
3344	孟
3345	仭
3346	枕
3347	茂
3348	逗
3349	逓
3350	奴
3351	勧
3352	夫
3353	吃
3354	標
3355	漉
3356	彰
3357	廉
3358	鈴
3359	徒
3360	瞬
3361	竜
3362	養
3363	鼴
3364	會
3365	応
3366	襄
3367	徂
3368	抛
3369	筏
3370	伴
3371	穀
3372	硯
3373	裁
3374	狸
3375	舞
3376	不
3377	謙
3378	藿
3379	朋
3380	寿
3381	猥
3382	糀
3383	吶
3384	驕
3385	浄
3386	堤
3387	鰥
3388	碓
3389	程
3390	恒
3391	託
3392	獵
3393	訴
3394	桁
3395	鹽
3396	青
3397	止
3398	篩
3399	咸
3400	臨
3401	減
3402	排
3403	菁
3404	穂
3405	団
3406	鰌
3407	畿
3408	祢
3409	鱅
3410	電
3411	幟
3412	交
3413	滿
3414	嘩
3415	呆
3416	匜
3417	辜
3418	暫
3419	悌
3420	滸
3421	𥶡
3422	撞
3423	戌
3424	葡
3425	倍
3426	蟶
3427	榾
3428	瑚
3429	疹
3430	醯
3431	粂
3432	堺
3433	蝶
3434	禿
3435	鱠
3436	津
3437	箱
3438	恋
3439	導
3440	瞿
3441	匕
3442	携
3443	鏤
3444	鴒
3445	趙
3446	蚣
3447	并
3448	炉
3449	碧
3450	煥
3451	絶
3452	薔
3453	炒
3454	暖
3455	差
3456	問
3457	究
3458	籾
3459	曽
3460	込
3461	癩
3462	糕
3463	歸
3464	架
3465	奥
3466	系
3467	希
3468	湾
3469	聞
3470	脇
3471	饘
3472	擧
3473	悔
3474	稠
3475	芋
3476	苧
3477	把
3478	喞
3479	蝴
3480	鼈
3481	歓
3482	琉
3483	藐
3484	艘
3485	放
3486	桃
3487	馬
3488	気
3489	剣
3490	臍
3491	侲
3492	絵
3493	又
3494	蠅
3495	從
3496	校
3497	朧
3498	唇
3499	蜐
3500	噺
3501	掉
3502	挙
3503	羚
3504	繻
3505	孫
3506	怠
3507	渠
3508	串
3509	髭
3510	麋
3511	爼
3512	詫
3513	押
3514	崙
3515	娵
3516	繁
3517	穪
3518	隅
3519	瀉
3520	蟛
3521	醴
3522	偽
3523	所
3524	古
3525	飲
3526	桐
3527	齟
3528	喟
3529	杖
3530	粥
3531	天
3532	邦
3533	跳
3534	謗
3535	捉
3536	化
3537	固
3538	博
3539	隨
3540	椎
3541	千
3542	穏
3543	鰆
3544	蒡
3545	洛
3546	欺
3547	潯
3548	財
3549	靈
3550	雜
3551	魚
3552	励
3553	靨
3554	瘡
3555	蜀
3556	牡
3557	莨
3558	鵝
3559	緡
3560	机
3561	賊
3562	嘉
3563	楠
3564	提
3565	壮
3566	侯
3567	府
3568	枯
3569	浦
3570	遽
3571	符
3572	峰
3573	媽
3574	楚
3575	雇
3576	慧
3577	慙
3578	猿
3579	落
3580	秋
3581	毎
3582	剩
3583	魳
3584	罵
3585	旁
3586	徊
3587	栝
3588	塵
3589	呟
3590	刺
3591	宦
3592	堵
3593	益
3594	鬘
3595	鰯
3596	劔
3597	胯
3598	境
3599	詞
3600	屁
3601	害
3602	撃
3603	平
3604	湛
3605	猴
3606	麺
3607	壒
3608	松
3609	字
3610	重
3611	観
3612	昌
3613	艶
3614	朕
3615	恃
3616	有
3617	器
3618	彩
3619	牙
3620	爈
3621	屏
3622	餝
3623	顔
3624	鑿
3625	妊
3626	吉
3627	迄
3628	斉
3629	嶺
3630	艪
3631	巨
3632	客
3633	聢
3634	壷
3635	舍
3636	完
3637	芭
3638	戯
3639	煙
3640	迚
3641	兪
3642	槖
3643	喫
3644	畒
3645	諸
3646	鼻
3647	聳
3648	猟
3649	班
3650	荼
3651	疱
3652	包
3653	帝
3654	薁
3655	静
3656	恨
3657	治
3658	槃
3659	菽
3660	薏
3661	誅
3662	意
3663	百
3664	禰
3665	楜
3666	丘
3667	娟
3668	紂
3669	計
3670	鹿
3671	祈
3672	褓
3673	讒
3674	麻
3675	詩
3676	姚
3677	衢
3678	莱
3679	潛
3680	弧
3681	稼
3682	技
3683	收
3684	隠
3685	鉦
3686	魁
3687	黽
3688	酬
3689	享
3690	醉
3691	澡
3692	牌
3693	鞍
3694	蕉
3695	胃
3696	罸
3697	娯
3698	柘
3699	眺
3700	䲙
3701	芒
3702	散
3703	罔
3704	酢
3705	絲
3706	収
3707	鹵
3708	端
3709	鞘
3710	愼
3711	飾
3712	李
3713	屯
3714	話
3715	熊
3716	蓴
3717	猩
3718	主
3719	磁
3720	盒
3721	嘗
3722	嘲
3723	嗅
3724	現
3725	堯
3726	解
3727	階
3728	工
3729	芥
3730	岡
3731	卵
3732	釿
3733	醤
3734	報
3735	慮
3736	攷
3737	跪
3738	笛
3739	並
3740	率
3741	袴
3742	疳
3743	爵
3744	王
3745	體
3746	饂
3747	黄
3748	拍
3749	鰕
3750	洪
3751	粲
3752	尊
3753	獄
3754	贏
3755	奸
3756	炳
3757	忙
3758	荻
3759	涙
3760	絹
3761	燗
3762	芳
3763	去
3764	個
3765	鎰
3766	輝
3767	昭
3768	諛
3769	徹
3770	方
3771	旧
3772	无
3773	私
3774	恣
3775	札
3776	栢
3777	或
3778	鸊
3779	真
3780	蚕
3781	躬
3782	懈
3783	蒲
3784	飩
3785	鮪
3786	尽
3787	性
3788	彼
3789	肘
3790	鳩
3791	君
3792	緇
3793	門
3794	傀
3795	銘
3796	弉
3797	候
3798	蒟
3799	険
3800	対
3801	暹
3802	茱
3803	制
3804	捧
3805	賑
3806	答
3807	安
3808	葱
3809	巾
3810	薗
3811	咎
3812	愁
3813	溺
3814	伸
3815	鏊
3816	蟀
3817	扁
3818	盖
3819	埜
3820	嚴
3821	杯
3822	生
3823	華
3824	陵
3825	小
3826	漬
3827	痞
3828	芸
3829	秀
3830	簡
3831	楼
